Idx,Code,Instruction,Extension,OP0,OP1,OP2,OP3,p0156,p06,p23,p237,p4,p1,p15,p015,p5,p0,p05,p01,p6,Min. Latency,Max. Latency,Count
674,VCVTPS2PD_YMMqq_XMMdq+R256+R128,VCVTPS2PD,AVX,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,1,0,7,7,0
675,VCVTSD2SI_GPR32d_MEMq+R32+M64,VCVTSD2SI,AVX,R32,M64,,,0,0,1,0,0,0,0,0,0,1,0,1,0,12,21,0
676,VCVTSD2SI_GPR32d_XMMq+R32+R64,VCVTSD2SI,AVX,R32,XMM,,,0,0,0,0,0,0,0,0,0,1,0,1,0,7,7,0
677,VCVTSD2SI_GPR64q_MEMq+R64+M64,VCVTSD2SI,AVX,R64,M64,,,0,0,1,0,0,0,0,0,0,1,0,1,0,11,12,0
678,VCVTSD2SI_GPR64q_XMMq+R64+R64,VCVTSD2SI,AVX,R64,XMM,,,0,0,0,0,0,0,0,0,0,1,0,1,0,7,7,0
679,VCVTSD2SS_XMMdq_XMMdq_MEMq+R128+R128+M64,VCVTSD2SS,AVX,XMM,XMM,M64,,0,0,1,0,0,0,0,0,1,0,0,1,0,1,12,367254071
680,VCVTSD2SS_XMMdq_XMMdq_XMMq+R128+R128+R64,VCVTSD2SS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,1426409595
681,VCVTSI2SD_XMMdq_XMMdq_GPR32d+R128+R128+R32,VCVTSI2SD,AVX,XMM,XMM,R32,,0,0,0,0,0,0,0,0,1,0,0,1,0,4,7,3596329391
682,VCVTSI2SD_XMMdq_XMMdq_GPR64q+R128+R128+R64,VCVTSI2SD,AVX,XMM,XMM,R64,,0,0,0,0,0,0,0,0,1,0,0,1,0,4,7,1228983438
683,VCVTSI2SD_XMMdq_XMMdq_MEMd+R128+R128+M32,VCVTSI2SD,AVX,XMM,XMM,M32,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,6436503
684,VCVTSI2SD_XMMdq_XMMdq_MEMq+R128+R128+M64,VCVTSI2SD,AVX,XMM,XMM,M64,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,300133313
685,VCVTSI2SS_XMMdq_XMMdq_GPR32d+R128+R128+R32,VCVTSI2SS,AVX,XMM,XMM,R32,,0,0,0,0,0,0,0,0,1,0,0,1,0,4,7,734497698
686,VCVTSI2SS_XMMdq_XMMdq_GPR64q+R128+R128+R64,VCVTSI2SS,AVX,XMM,XMM,R64,,0,0,0,0,0,0,0,0,2,0,0,1,0,2,8,665
687,VCVTSI2SS_XMMdq_XMMdq_MEMd+R128+R128+M32,VCVTSI2SS,AVX,XMM,XMM,M32,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,847007031
688,VCVTSI2SS_XMMdq_XMMdq_MEMq+R128+R128+M64,VCVTSI2SS,AVX,XMM,XMM,M64,,0,0,1,0,0,0,0,0,1,0,0,1,0,1,12,0
689,VCVTSS2SD_XMMdq_XMMdq_MEMd+R128+R128+M32,VCVTSS2SD,AVX,XMM,XMM,M32,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,13162708090
690,VCVTSS2SD_XMMdq_XMMdq_XMMd+R128+R128+R32,VCVTSS2SD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,1,0,4,5,845667347
691,VCVTSS2SI_GPR32d_MEMd+R32+M32,VCVTSS2SI,AVX,R32,M32,,,0,0,1,0,0,0,0,0,0,1,0,1,0,11,12,0
692,VCVTSS2SI_GPR32d_XMMd+R32+R32,VCVTSS2SI,AVX,R32,XMM,,,0,0,0,0,0,0,0,0,0,1,0,1,0,7,7,0
693,VCVTSS2SI_GPR64q_MEMd+R64+M32,VCVTSS2SI,AVX,R64,M32,,,0,0,1,0,0,0,0,0,0,1,0,1,0,11,12,0
694,VCVTSS2SI_GPR64q_XMMd+R64+R32,VCVTSS2SI,AVX,R64,XMM,,,0,0,0,0,0,0,0,0,1,1,0,1,0,8,8,0
695,VCVTTPD2DQ_XMMdq_MEMdq+R128+M128,VCVTTPD2DQ,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,1,0,0,1,0,9,12,0
696,VCVTTPD2DQ_XMMdq_MEMqq+R128+M256,VCVTTPD2DQ,AVX,XMM,M256,,,0,0,1,0,0,0,0,0,1,0,0,1,0,12,15,0
697,VCVTTPD2DQ_XMMdq_XMMdq+R128+R128,VCVTTPD2DQ,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,1,0,5,5,0
698,VCVTTPD2DQ_XMMdq_YMMqq+R128+R256,VCVTTPD2DQ,AVX,XMM,YMM,,,0,0,0,0,0,0,0,0,1,0,0,1,0,7,7,0
699,VCVTTPS2DQ_XMMdq_MEMdq+R128+M128,VCVTTPS2DQ,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,0,0,1,0,8,11,0
700,VCVTTPS2DQ_XMMdq_XMMdq+R128+R128,VCVTTPS2DQ,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0
701,VCVTTPS2DQ_YMMqq_MEMqq+R256+M256,VCVTTPS2DQ,AVX,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,1,0,9,12,0
702,VCVTTPS2DQ_YMMqq_YMMqq+R256+R256,VCVTTPS2DQ,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0
703,VCVTTSD2SI_GPR32d_MEMq+R32+M64,VCVTTSD2SI,AVX,R32,M64,,,0,0,1,0,0,0,0,0,0,1,0,1,0,12,21,152179
704,VCVTTSD2SI_GPR32d_XMMq+R32+R64,VCVTTSD2SI,AVX,R32,XMM,,,0,0,0,0,0,0,0,0,0,1,0,1,0,7,7,68864047
705,VCVTTSD2SI_GPR64q_MEMq+R64+M64,VCVTTSD2SI,AVX,R64,M64,,,0,0,1,0,0,0,0,0,0,1,0,1,0,11,12,1
706,VCVTTSD2SI_GPR64q_XMMq+R64+R64,VCVTTSD2SI,AVX,R64,XMM,,,0,0,0,0,0,0,0,0,0,1,0,1,0,7,7,1776045431
707,VCVTTSS2SI_GPR32d_MEMd+R32+M32,VCVTTSS2SI,AVX,R32,M32,,,0,0,1,0,0,0,0,0,0,1,0,1,0,11,12,591411
708,VCVTTSS2SI_GPR32d_XMMd+R32+R32,VCVTTSS2SI,AVX,R32,XMM,,,0,0,0,0,0,0,0,0,0,1,0,1,0,7,7,1491699052
709,VCVTTSS2SI_GPR64q_MEMd+R64+M32,VCVTTSS2SI,AVX,R64,M32,,,0,0,1,0,0,0,0,0,0,1,0,1,0,11,12,0
710,VCVTTSS2SI_GPR64q_XMMd+R64+R32,VCVTTSS2SI,AVX,R64,XMM,,,0,0,0,0,0,0,0,0,1,1,0,1,0,8,8,589
711,VDIVPD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VDIVPD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,1,0,0,0,13,21,0
712,VDIVPD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VDIVPD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,1,0,0,0,13,15,52944
713,VDIVPD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VDIVPD,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,1,0,0,0,13,22,0
714,VDIVPD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VDIVPD,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,1,0,0,0,13,15,0
715,VDIVPS_XMMdq_XMMdq_MEMdq+R128+R128+M128,VDIVPS,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,1,0,0,0,11,18,0
716,VDIVPS_XMMdq_XMMdq_XMMdq+R128+R128+R128,VDIVPS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,1,0,0,0,11,12,480
717,VDIVPS_YMMqq_YMMqq_MEMqq+R256+R256+M256,VDIVPS,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,1,0,0,0,11,19,0
718,VDIVPS_YMMqq_YMMqq_YMMqq+R256+R256+R256,VDIVPS,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,1,0,0,0,11,12,0
719,VDIVSD_XMMdq_XMMdq_MEMq+R128+R128+M64,VDIVSD,AVX,XMM,XMM,M64,,0,0,1,0,0,0,0,0,0,1,0,0,0,13,21,2336061139
720,VDIVSD_XMMdq_XMMdq_XMMq+R128+R128+R64,VDIVSD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,1,0,0,0,13,15,27193871384
721,VDIVSS_XMMdq_XMMdq_MEMd+R128+R128+M32,VDIVSS,AVX,XMM,XMM,M32,,0,0,1,0,0,0,0,0,0,1,0,0,0,11,18,1002092355
722,VDIVSS_XMMdq_XMMdq_XMMd+R128+R128+R32,VDIVSS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,1,0,0,0,11,12,1919030440
723,VDPPD_XMMdq_XMMdq_MEMdq_IMMb+R128+R128+M128+I8,VDPPD,AVX,XMM,XMM,M128,I8,0,0,1,0,0,0,0,0,1,0,0,2,0,9,16,0
724,VDPPD_XMMdq_XMMdq_XMMdq_IMMb+R128+R128+R128+I8,VDPPD,AVX,XMM,XMM,XMM,I8,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,0
725,VDPPS_XMMdq_XMMdq_MEMdq_IMMb+R128+R128+M128+I8,VDPPS,AVX,XMM,XMM,M128,I8,0,1,1,0,0,0,0,0,1,0,0,3,0,13,20,0
726,VDPPS_XMMdq_XMMdq_XMMdq_IMMb+R128+R128+R128+I8,VDPPS,AVX,XMM,XMM,XMM,I8,0,0,0,0,0,0,0,0,1,0,0,3,0,13,13,0
727,VDPPS_YMMqq_YMMqq_MEMqq_IMMb+R256+R256+M256+I8,VDPPS,AVX,YMM,YMM,M256,I8,0,1,1,0,0,0,0,0,1,0,0,3,0,13,21,0
728,VDPPS_YMMqq_YMMqq_YMMqq_IMMb+R256+R256+R256+I8,VDPPS,AVX,YMM,YMM,YMM,I8,0,0,0,0,0,0,0,0,1,0,0,3,0,13,13,0
729,VEXTRACTF128_MEMdq_YMMdq_IMMb+M128+R128+I8,VEXTRACTF128,AVX,M128,YMM,I8,,0,0,1,0,1,0,0,0,0,0,0,0,0,4,10,446987
730,VEXTRACTF128_XMMdq_YMMdq_IMMb+R128+R128+I8,VEXTRACTF128,AVX,XMM,YMM,I8,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
731,VEXTRACTI128_MEMdq_YMMqq_IMMb+M128+R256+I8,VEXTRACTI128,AVX2,M128,YMM,I8,,0,0,1,0,1,0,0,0,0,0,0,0,0,4,11,24904366
732,VEXTRACTI128_XMMdq_YMMqq_IMMb+R128+R256+I8,VEXTRACTI128,AVX2,XMM,YMM,I8,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,321816
733,VEXTRACTPS_GPR32_XMMdq_IMMb+R32+R128+I8,VEXTRACTPS,AVX,R32,XMM,I8,,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0
734,VEXTRACTPS_MEMd_XMMdq_IMMb+M32+R128+I8,VEXTRACTPS,AVX,M32,XMM,I8,,0,0,0,1,1,0,0,0,1,0,0,0,0,5,10,0
735,VGATHERDPD_XMMf64_MEMf64_XMMi64_VL128+R128+M64+R128,VGATHERDPD,AVX2GATHER,XMM,VSIB_XMM,XMM,,0,0,2,0,0,0,0,1,1,1,0,0,0,0,18,0
736,VGATHERDPD_YMMf64_MEMf64_YMMi64_VL256+R256+M64+R256,VGATHERDPD,AVX2GATHER,YMM,VSIB_XMM,YMM,,0,0,4,0,0,0,0,1,1,1,0,0,0,0,20,0
737,VGATHERDPS_XMMf32_MEMf32_XMMi32_VL128+R128+M32+R128,VGATHERDPS,AVX2GATHER,XMM,VSIB_XMM,XMM,,0,0,4,0,0,0,0,1,1,1,0,0,0,0,20,0
738,VGATHERDPS_YMMf32_MEMf32_YMMi32_VL256+R256+M32+R256,VGATHERDPS,AVX2GATHER,YMM,VSIB_YMM,YMM,,0,0,8,0,0,0,0,1,1,1,0,0,0,0,22,0
739,VGATHERQPD_XMMf64_MEMf64_XMMi64_VL128+R128+M64+R128,VGATHERQPD,AVX2GATHER,XMM,VSIB_XMM,XMM,,0,0,2,0,0,0,0,1,1,1,0,0,0,0,18,0
740,VGATHERQPD_YMMf64_MEMf64_YMMi64_VL256+R256+M64+R256,VGATHERQPD,AVX2GATHER,YMM,VSIB_YMM,YMM,,0,0,4,0,0,0,0,1,1,1,0,0,0,0,20,0
741,VGATHERQPS_XMMf32_MEMf32_XMMi32_VL128+R64+M32+R64,VGATHERQPS,AVX2GATHER,XMM,VSIB_XMM,XMM,,0,0,2,0,0,0,0,1,1,1,0,0,0,0,18,0
742,VGATHERQPS_XMMf32_MEMf32_XMMi32_VL256+R128+M32+R128,VGATHERQPS,AVX2GATHER,XMM,VSIB_YMM,XMM,,0,0,4,0,0,0,0,1,1,1,0,0,0,0,20,0
743,VHADDPD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VHADDPD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,2,0,0,1,0,6,13,0
744,VHADDPD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VHADDPD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,2,0,0,1,0,6,6,0
745,VHADDPD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VHADDPD,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,2,0,0,1,0,6,14,0
746,VHADDPD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VHADDPD,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,2,0,0,1,0,6,6,0
747,VHADDPS_XMMdq_XMMdq_MEMdq+R128+R128+M128,VHADDPS,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,2,0,0,1,0,6,13,0
748,VHADDPS_XMMdq_XMMdq_XMMdq+R128+R128+R128,VHADDPS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,2,0,0,1,0,6,6,0
749,VHADDPS_YMMqq_YMMqq_MEMqq+R256+R256+M256,VHADDPS,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,2,0,0,1,0,6,14,0
750,VHADDPS_YMMqq_YMMqq_YMMqq+R256+R256+R256,VHADDPS,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,2,0,0,1,0,6,6,0
751,VHSUBPD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VHSUBPD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,2,0,0,1,0,6,13,0
752,VHSUBPD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VHSUBPD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,2,0,0,1,0,6,6,0
753,VHSUBPD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VHSUBPD,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,2,0,0,1,0,6,14,0
754,VHSUBPD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VHSUBPD,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,2,0,0,1,0,6,6,0
755,VHSUBPS_XMMdq_XMMdq_MEMdq+R128+R128+M128,VHSUBPS,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,2,0,0,1,0,6,13,0
756,VHSUBPS_XMMdq_XMMdq_XMMdq+R128+R128+R128,VHSUBPS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,2,0,0,1,0,6,6,0
757,VHSUBPS_YMMqq_YMMqq_MEMqq+R256+R256+M256,VHSUBPS,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,2,0,0,1,0,6,14,0
758,VHSUBPS_YMMqq_YMMqq_YMMqq+R256+R256+R256,VHSUBPS,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,2,0,0,1,0,6,6,0
759,VINSERTF128_YMMqq_YMMqq_MEMdq_IMMb+R256+R256+M128+I8,VINSERTF128,AVX,YMM,YMM,M128,I8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,720865
760,VINSERTF128_YMMqq_YMMqq_XMMdq_IMMb+R256+R256+R128+I8,VINSERTF128,AVX,YMM,YMM,XMM,I8,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1271353
761,VINSERTI128_YMMqq_YMMqq_MEMdq_IMMb+R256+R256+M128+I8,VINSERTI128,AVX2,YMM,YMM,M128,I8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,116702
762,VINSERTI128_YMMqq_YMMqq_XMMdq_IMMb+R256+R256+R128+I8,VINSERTI128,AVX2,YMM,YMM,XMM,I8,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,16318026
763,VINSERTPS_XMMdq_XMMdq_MEMd_IMMb+R128+R128+M32+I8,VINSERTPS,AVX,XMM,XMM,M32,I8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0
764,VINSERTPS_XMMdq_XMMdq_XMMdq_IMMb+R128+R128+R128+I8,VINSERTPS,AVX,XMM,XMM,XMM,I8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
765,VLDDQU_XMMdq_MEMdq+R128+M128,VLDDQU,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0
766,VLDDQU_YMMqq_MEMqq+R256+M256,VLDDQU,AVX,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0
767,VMASKMOVDQU_XMMdq_XMMdq+R128+R128,VMASKMOVDQU,AVX,XMM,XMM,,,0,1,4,0,2,0,0,0,2,1,0,0,0,9,9,0
768,VMASKMOVPD_MEMdq_XMMdq_XMMdq+M128+R128+R128,VMASKMOVPD,AVX,M128,XMM,XMM,,0,0,1,0,1,0,0,0,0,1,0,0,0,11,14,0
769,VMASKMOVPD_MEMqq_YMMqq_YMMqq+M256+R256+R256,VMASKMOVPD,AVX,M256,YMM,YMM,,0,0,1,0,1,0,0,0,0,1,0,0,0,11,14,0
770,VMASKMOVPD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VMASKMOVPD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,0
771,VMASKMOVPD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VMASKMOVPD,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,0
772,VMASKMOVPS_MEMdq_XMMdq_XMMdq+M128+R128+R128,VMASKMOVPS,AVX,M128,XMM,XMM,,0,0,1,0,1,0,0,0,0,1,0,0,0,11,14,0
773,VMASKMOVPS_MEMqq_YMMqq_YMMqq+M256+R256+R256,VMASKMOVPS,AVX,M256,YMM,YMM,,0,0,1,0,1,0,0,0,0,1,0,0,0,11,14,0
774,VMASKMOVPS_XMMdq_XMMdq_MEMdq+R128+R128+M128,VMASKMOVPS,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,0
775,VMASKMOVPS_YMMqq_YMMqq_MEMqq+R256+R256+M256,VMASKMOVPS,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,0
776,VMAXPD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VMAXPD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,0
777,VMAXPD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VMAXPD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0
778,VMAXPD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VMAXPD,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,12,0
779,VMAXPD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VMAXPD,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0
780,VMAXPS_XMMdq_XMMdq_MEMdq+R128+R128+M128,VMAXPS,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,0
781,VMAXPS_XMMdq_XMMdq_XMMdq+R128+R128+R128,VMAXPS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0
782,VMAXPS_YMMqq_YMMqq_MEMqq+R256+R256+M256,VMAXPS,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,12,0
783,VMAXPS_YMMqq_YMMqq_YMMqq+R256+R256+R256,VMAXPS,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0
784,VMAXSD_XMMdq_XMMdq_MEMq+R128+R128+M64,VMAXSD,AVX,XMM,XMM,M64,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,1
785,VMAXSD_XMMdq_XMMdq_XMMq+R128+R128+R64,VMAXSD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,119402825
786,VMAXSS_XMMdq_XMMdq_MEMd+R128+R128+M32,VMAXSS,AVX,XMM,XMM,M32,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,138784179
787,VMAXSS_XMMdq_XMMdq_XMMd+R128+R128+R32,VMAXSS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,220571490
788,VMINPD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VMINPD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,0
789,VMINPD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VMINPD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0
790,VMINPD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VMINPD,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,12,0
791,VMINPD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VMINPD,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0
792,VMINPS_XMMdq_XMMdq_MEMdq+R128+R128+M128,VMINPS,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,0
793,VMINPS_XMMdq_XMMdq_XMMdq+R128+R128+R128,VMINPS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0
794,VMINPS_YMMqq_YMMqq_MEMqq+R256+R256+M256,VMINPS,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,12,0
795,VMINPS_YMMqq_YMMqq_YMMqq+R256+R256+R256,VMINPS,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0
796,VMINSD_XMMdq_XMMdq_MEMq+R128+R128+M64,VMINSD,AVX,XMM,XMM,M64,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,2
797,VMINSD_XMMdq_XMMdq_XMMq+R128+R128+R64,VMINSD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4033
798,VMINSS_XMMdq_XMMdq_MEMd+R128+R128+M32,VMINSS,AVX,XMM,XMM,M32,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,138784189
799,VMINSS_XMMdq_XMMdq_XMMd+R128+R128+R32,VMINSS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,137902725
800,VMOVAPD_MEMdq_XMMdq+M128+R128,VMOVAPD,AVX,M128,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,0
801,VMOVAPD_MEMqq_YMMqq+M256+R256,VMOVAPD,AVX,M256,YMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,6
802,VMOVAPD_XMMdq_MEMdq+R128+M128,VMOVAPD,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,187793896
803,VMOVAPD_XMMdq_XMMdq_28+R128+R128,VMOVAPD_29,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42572778720
804,VMOVAPD_XMMdq_XMMdq_29+R128+R128,VMOVAPD_28,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5016635797
805,VMOVAPD_YMMqq_MEMqq+R256+M256,VMOVAPD,AVX,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,131726
806,VMOVAPD_YMMqq_YMMqq_28+R256+R256,VMOVAPD_29,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
807,VMOVAPD_YMMqq_YMMqq_29+R256+R256,VMOVAPD_28,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
808,VMOVAPS_MEMdq_XMMdq+M128+R128,VMOVAPS,AVX,M128,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,3965838349
809,VMOVAPS_MEMqq_YMMqq+M256+R256,VMOVAPS,AVX,M256,YMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,461626
810,VMOVAPS_XMMdq_MEMdq+R128+M128,VMOVAPS,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,40191225
811,VMOVAPS_XMMdq_XMMdq_28+R128+R128,VMOVAPS_29,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1074134983
812,VMOVAPS_XMMdq_XMMdq_29+R128+R128,VMOVAPS_28,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27671863
813,VMOVAPS_YMMqq_MEMqq+R256+M256,VMOVAPS,AVX,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,8
814,VMOVAPS_YMMqq_YMMqq_28+R256+R256,VMOVAPS_29,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
815,VMOVAPS_YMMqq_YMMqq_29+R256+R256,VMOVAPS_28,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
816,VMOVDDUP_XMMdq_MEMq+R128+M64,VMOVDDUP,AVX,XMM,M64,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0
817,VMOVDDUP_XMMdq_XMMdq+R128+R128,VMOVDDUP,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13236
818,VMOVDDUP_YMMqq_MEMqq+R256+M256,VMOVDDUP,AVX,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0
819,VMOVDDUP_YMMqq_YMMqq+R256+R256,VMOVDDUP,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
820,VMOVDQA_MEMdq_XMMdq+M128+R128,VMOVDQA,AVX,M128,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,0
821,VMOVDQA_MEMqq_YMMqq+M256+R256,VMOVDQA,AVX,M256,YMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,1125548591
822,VMOVDQA_XMMdq_MEMdq+R128+M128,VMOVDQA,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,590007
823,VMOVDQA_XMMdq_XMMdq_6F+R128+R128,VMOVDQA_7F,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
