Idx,Code,Instruction,OP0,OP1,OP2,LOCK,SET -REX,SEGMENT,MEM_XCHG,p0156,p06,p23,p237,p4,p1,p15,p015,p5,p0,p05,p01,p6,Min. Latency,Max. Latency,Count
736,ROR_GPR8_ONE+R8,ROR_REX,R8,1,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
737,ROR_GPRv_CL+R16,ROR,R16,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0
738,ROR_GPRv_CL+R32,ROR,R32,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0
739,ROR_GPRv_CL+R64,ROR,R64,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0
740,ROR_GPRv_IMMb+R16+I8,ROR,R16,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
741,ROR_GPRv_IMMb+R32+I8,ROR,R32,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
742,ROR_GPRv_IMMb+R64+I8,ROR,R64,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,798
743,ROR_GPRv_ONE+R16,ROR,R16,1,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
744,ROR_GPRv_ONE+R32,ROR,R32,1,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
745,ROR_GPRv_ONE+R64,ROR,R64,1,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
746,ROR_MEMb_CL+M8,ROR,M8,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,11,0
747,ROR_MEMb_IMMb+M8+I8,ROR,M8,I8,,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,11,0
748,ROR_MEMb_ONE+M8,ROR,M8,1,,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,3,11,0
749,ROR_MEMv_CL+M16,ROR,M16,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,11,0
750,ROR_MEMv_CL+M32,ROR,M32,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,10,0
751,ROR_MEMv_CL+M64,ROR,M64,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,10,0
752,ROR_MEMv_IMMb+M16+I8,ROR,M16,I8,,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,11,0
753,ROR_MEMv_IMMb+M32+I8,ROR,M32,I8,,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,10,0
754,ROR_MEMv_IMMb+M64+I8,ROR,M64,I8,,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,10,0
755,ROR_MEMv_ONE+M16,ROR,M16,1,,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,11,0
756,ROR_MEMv_ONE+M32,ROR,M32,1,,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,10,0
757,ROR_MEMv_ONE+M64,ROR,M64,1,,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,10,0
758,SAHF,SAHF,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,SAR_GPR8_CL+R8,SAR_NOREX,R8,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0
760,SAR_GPR8_CL+R8,SAR_REX,R8,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0
761,SAR_GPR8_IMMb+R8+I8,SAR_NOREX,R8,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
762,SAR_GPR8_IMMb+R8+I8,SAR_REX,R8,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
763,SAR_GPR8_ONE+R8,SAR_NOREX,R8,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
764,SAR_GPR8_ONE+R8,SAR_REX,R8,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
765,SAR_GPRv_CL+R16,SAR,R16,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0
766,SAR_GPRv_CL+R32,SAR,R32,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,372350950
767,SAR_GPRv_CL+R64,SAR,R64,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,168
768,SAR_GPRv_IMMb+R16+I8,SAR,R16,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
769,SAR_GPRv_IMMb+R32+I8,SAR,R32,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,65771056483
770,SAR_GPRv_IMMb+R64+I8,SAR,R64,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,25772577847
771,SAR_GPRv_ONE+R16,SAR,R16,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9301365
772,SAR_GPRv_ONE+R32,SAR,R32,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5718596681
773,SAR_GPRv_ONE+R64,SAR,R64,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6449603964
774,SAR_MEMb_CL+M8,SAR,M8,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,11,0
775,SAR_MEMb_IMMb+M8+I8,SAR,M8,I8,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,11,0
776,SAR_MEMb_ONE+M8,SAR,M8,1,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,11,0
777,SAR_MEMv_CL+M16,SAR,M16,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,11,0
778,SAR_MEMv_CL+M32,SAR,M32,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,10,0
779,SAR_MEMv_CL+M64,SAR,M64,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,10,0
780,SAR_MEMv_IMMb+M16+I8,SAR,M16,I8,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,11,0
781,SAR_MEMv_IMMb+M32+I8,SAR,M32,I8,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,10,0
782,SAR_MEMv_IMMb+M64+I8,SAR,M64,I8,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,10,0
783,SAR_MEMv_ONE+M16,SAR,M16,1,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,11,0
784,SAR_MEMv_ONE+M32,SAR,M32,1,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,10,0
785,SAR_MEMv_ONE+M64,SAR,M64,1,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,10,0
786,SBB_AL_IMMb+I8,SBB,AL,I8,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2707348
787,SBB_GPR8_GPR8_18+R8+R8,SBB_NOREX_18,R8,R8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
788,SBB_GPR8_GPR8_18+R8+R8,SBB_REX_18,R8,R8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
789,SBB_GPR8_GPR8_1A+R8+R8,SBB_NOREX_1A,R8,R8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
790,SBB_GPR8_GPR8_1A+R8+R8,SBB_REX_1A,R8,R8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
791,SBB_GPR8_IMMb_80r3+R8+I8,SBB_NOREX,R8,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4124576
792,SBB_GPR8_IMMb_80r3+R8+I8,SBB_REX,R8,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4124576
793,SBB_GPR8_MEMb+R8+M8,SBB_NOREX,R8,M8,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0
794,SBB_GPR8_MEMb+R8+M8,SBB_REX,R8,M8,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0
795,SBB_GPRv_GPRv_19+R16+R16,SBB_19,R16,R16,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
796,SBB_GPRv_GPRv_19+R32+R32,SBB_19,R32,R32,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1244225509
797,SBB_GPRv_GPRv_19+R64+R64,SBB_19,R64,R64,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1224238
798,SBB_GPRv_GPRv_1B+R16+R16,SBB_1B,R16,R16,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
799,SBB_GPRv_GPRv_1B+R32+R32,SBB_1B,R32,R32,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
800,SBB_GPRv_GPRv_1B+R64+R64,SBB_1B,R64,R64,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
801,SBB_GPRv_IMMb+R16+I8,SBB,R16,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
802,SBB_GPRv_IMMb+R32+I8,SBB,R32,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4288997149
803,SBB_GPRv_IMMb+R64+I8,SBB,R64,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,371615
804,SBB_GPRv_IMMz+R16+I16,SBB,R16,I16,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
805,SBB_GPRv_IMMz+R32+I32,SBB,R32,I32,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
806,SBB_GPRv_IMMz+R64+I32,SBB,R64,I32,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
807,SBB_GPRv_MEMv+R16+M16,SBB,R16,M16,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0
808,SBB_GPRv_MEMv+R32+M32,SBB,R32,M32,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0
809,SBB_GPRv_MEMv+R64+M64,SBB,R64,M64,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0
810,SBB_LOCK_MEMb_GPR8+M8+R8,SBB_LOCK_NOREX,M8,R8,,1,0,0,0,5,3,2,0,1,0,0,0,0,0,0,0,0,13,30,0
811,SBB_LOCK_MEMb_GPR8+M8+R8,SBB_LOCK_REX,M8,R8,,1,0,0,0,5,3,2,0,1,0,0,0,0,0,0,0,0,13,30,0
812,SBB_LOCK_MEMb_IMMb_80r3+M8+I8,SBB_LOCK,M8,I8,,1,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,13,30,0
813,SBB_LOCK_MEMv_GPRv+M16+R16,SBB_LOCK,M16,R16,,1,0,0,0,5,3,2,0,1,0,0,0,0,0,0,0,0,13,30,0
814,SBB_LOCK_MEMv_GPRv+M32+R32,SBB_LOCK,M32,R32,,1,0,0,0,5,3,2,0,1,0,0,0,0,0,0,0,0,13,29,0
815,SBB_LOCK_MEMv_GPRv+M64+R64,SBB_LOCK,M64,R64,,1,0,0,0,5,3,2,0,1,0,0,0,0,0,0,0,0,13,29,0
816,SBB_LOCK_MEMv_IMMb+M16+I8,SBB_LOCK,M16,I8,,1,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,13,30,0
817,SBB_LOCK_MEMv_IMMb+M32+I8,SBB_LOCK,M32,I8,,1,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,13,29,0
818,SBB_LOCK_MEMv_IMMb+M64+I8,SBB_LOCK,M64,I8,,1,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,13,29,0
819,SBB_LOCK_MEMv_IMMz+M16+I16,SBB_LOCK,M16,I16,,1,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,13,30,0
820,SBB_LOCK_MEMv_IMMz+M32+I32,SBB_LOCK,M32,I32,,1,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,13,29,0
821,SBB_LOCK_MEMv_IMMz+M64+I32,SBB_LOCK,M64,I32,,1,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,13,29,0
822,SBB_MEMb_GPR8+M8+R8,SBB_NOREX,M8,R8,,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,11,0
823,SBB_MEMb_GPR8+M8+R8,SBB_REX,M8,R8,,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,10,0
824,SBB_MEMb_IMMb_80r3+M8+I8,SBB,M8,I8,,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,2,11,0
825,SBB_MEMv_GPRv+M16+R16,SBB,M16,R16,,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,11,0
826,SBB_MEMv_GPRv+M32+R32,SBB,M32,R32,,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,10,0
827,SBB_MEMv_GPRv+M64+R64,SBB,M64,R64,,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,10,0
828,SBB_MEMv_IMMb+M16+I8,SBB,M16,I8,,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,2,11,0
829,SBB_MEMv_IMMb+M32+I8,SBB,M32,I8,,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,2,10,511634
830,SBB_MEMv_IMMb+M64+I8,SBB,M64,I8,,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,2,11,0
831,SBB_MEMv_IMMz+M16+I16,SBB,M16,I16,,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,2,11,0
832,SBB_MEMv_IMMz+M32+I32,SBB,M32,I32,,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,2,10,0
833,SBB_MEMv_IMMz+M64+I32,SBB,M64,I32,,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,2,10,0
834,SBB_OrAX_IMMz+I16,SBB,AX,I16,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
835,SBB_OrAX_IMMz+I32,SBB,EAX,I32,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
836,SBB_OrAX_IMMz+I32,SBB,RAX,I32,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
837,SCASB,SCASB,,,,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0
838,SCASD,SCASD,,,,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0
839,SCASW,SCASW,,,,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0
840,SETBE_GPR8+R8,SETBE_NOREX,R8,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,221673267
841,SETBE_GPR8+R8,SETBE_REX,R8,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,221673267
842,SETBE_MEMb+M8,SETBE,M8,,,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,5,11,1815809
843,SETB_GPR8+R8,SETB_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,10874860
844,SETB_GPR8+R8,SETB_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,10874860
845,SETB_MEMb+M8,SETB,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,11,33105
846,SETLE_GPR8+R8,SETLE_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,827511136
847,SETLE_GPR8+R8,SETLE_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,827511136
848,SETLE_MEMb+M8,SETLE,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,11,342955
849,SETL_GPR8+R8,SETL_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1178693778
850,SETL_GPR8+R8,SETL_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1178693778
851,SETL_MEMb+M8,SETL,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,11,829
852,SETNBE_GPR8+R8,SETNBE_NOREX,R8,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,26776389914
853,SETNBE_GPR8+R8,SETNBE_REX,R8,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,26776389914
854,SETNBE_MEMb+M8,SETNBE,M8,,,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,5,11,166648
855,SETNB_GPR8+R8,SETNB_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,87293839
856,SETNB_GPR8+R8,SETNB_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,87293839
857,SETNB_MEMb+M8,SETNB,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,11,0
858,SETNLE_GPR8+R8,SETNLE_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6930425416
859,SETNLE_GPR8+R8,SETNLE_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6930425416
860,SETNLE_MEMb+M8,SETNLE,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,11,2921597
861,SETNL_GPR8+R8,SETNL_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2248559571
862,SETNL_GPR8+R8,SETNL_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2248559571
863,SETNL_MEMb+M8,SETNL,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,11,0
864,SETNO_GPR8+R8,SETNO_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
865,SETNO_GPR8+R8,SETNO_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
866,SETNO_MEMb+M8,SETNO,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,11,0
867,SETNP_GPR8+R8,SETNP_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,538481309
868,SETNP_GPR8+R8,SETNP_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,538481309
869,SETNP_MEMb+M8,SETNP,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,11,0
870,SETNS_GPR8+R8,SETNS_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
871,SETNS_GPR8+R8,SETNS_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
872,SETNS_MEMb+M8,SETNS,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,11,0
873,SETNZ_GPR8+R8,SETNZ_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,11154406568
874,SETNZ_GPR8+R8,SETNZ_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,11154406568
875,SETNZ_MEMb+M8,SETNZ,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,11,87242987
876,SETO_GPR8+R8,SETO_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
877,SETO_GPR8+R8,SETO_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
878,SETO_MEMb+M8,SETO,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,11,0
879,SETP_GPR8+R8,SETP_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5521221
880,SETP_GPR8+R8,SETP_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5521221
881,SETP_MEMb+M8,SETP,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,11,0
882,SETS_GPR8+R8,SETS_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
883,SETS_GPR8+R8,SETS_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
884,SETS_MEMb+M8,SETS,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,11,0
885,SETZ_GPR8+R8,SETZ_NOREX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,42741031286
886,SETZ_GPR8+R8,SETZ_REX,R8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,42741031286
887,SETZ_MEMb+M8,SETZ,M8,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,11,5522578257
888,SGDT_MEMs64+M80,SGDT,M80,,,0,0,0,0,0,4,1,1,2,3,0,0,0,0,0,0,0,21,21,0
889,SHLD_GPRv_GPRv_CL+R16+R16,SHLD_CL,R16,R16,CL,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,3,5,0
890,SHLD_GPRv_GPRv_CL+R32+R32,SHLD_CL,R32,R32,CL,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,3,5,0
891,SHLD_GPRv_GPRv_CL+R64+R64,SHLD_CL,R64,R64,CL,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,3,5,2181580
892,SHLD_GPRv_GPRv_IMMb+R16+R16+I8,SHLD_IMMB,R16,R16,I8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0
893,SHLD_GPRv_GPRv_IMMb+R32+R32+I8,SHLD_IMMB,R32,R32,I8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0
894,SHLD_GPRv_GPRv_IMMb+R64+R64+I8,SHLD_IMMB,R64,R64,I8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0
895,SHLD_MEMv_GPRv_CL+M16+R16,SHLD,M16,R16,CL,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,5,15,0
896,SHLD_MEMv_GPRv_CL+M32+R32,SHLD,M32,R32,CL,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,5,14,0
897,SHLD_MEMv_GPRv_CL+M64+R64,SHLD,M64,R64,CL,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,5,14,0
898,SHLD_MEMv_GPRv_IMMb+M16+R16+I8,SHLD,M16,R16,I8,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,4,16,0
899,SHLD_MEMv_GPRv_IMMb+M32+R32+I8,SHLD,M32,R32,I8,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,4,15,0
900,SHLD_MEMv_GPRv_IMMb+M64+R64+I8,SHLD,M64,R64,I8,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,4,15,0
901,SHL_GPR8_CL_D2r4+R8,SHL_NOREX,R8,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0
902,SHL_GPR8_CL_D2r4+R8,SHL_REX,R8,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0
903,SHL_GPR8_IMMb_C0r4+R8+I8,SHL_NOREX,R8,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
904,SHL_GPR8_IMMb_C0r4+R8+I8,SHL_REX,R8,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
905,SHL_GPR8_ONE_D0r4+R8,SHL_NOREX,R8,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
906,SHL_GPR8_ONE_D0r4+R8,SHL_REX,R8,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
907,SHL_GPRv_CL_D3r4+R16,SHL,R16,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0
908,SHL_GPRv_CL_D3r4+R32,SHL,R32,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,170287315
909,SHL_GPRv_CL_D3r4+R64,SHL,R64,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2312761
910,SHL_GPRv_IMMb_C1r4+R16+I8,SHL,R16,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
911,SHL_GPRv_IMMb_C1r4+R32+I8,SHL,R32,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,80333481130
912,SHL_GPRv_IMMb_C1r4+R64+I8,SHL,R64,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,109415490731
913,SHL_GPRv_ONE_D1r4+R16,SHL,R16,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
914,SHL_GPRv_ONE_D1r4+R32,SHL,R32,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
915,SHL_GPRv_ONE_D1r4+R64,SHL,R64,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
916,SHL_MEMb_CL_D2r4+M8,SHL,M8,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,11,0
917,SHL_MEMb_IMMb_C0r4+M8+I8,SHL,M8,I8,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,11,0
918,SHL_MEMb_ONE_D0r4+M8,SHL,M8,1,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,11,0
919,SHL_MEMv_CL_D3r4+M16,SHL,M16,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,11,0
920,SHL_MEMv_CL_D3r4+M32,SHL,M32,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,10,0
921,SHL_MEMv_CL_D3r4+M64,SHL,M64,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,10,0
922,SHL_MEMv_IMMb_C1r4+M16+I8,SHL,M16,I8,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,11,0
923,SHL_MEMv_IMMb_C1r4+M32+I8,SHL,M32,I8,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,10,0
924,SHL_MEMv_IMMb_C1r4+M64+I8,SHL,M64,I8,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,10,14230
